Haplotype	Europe	North America	North-East Asia	South Asia	South and Central America	South-East Asia	Western Asia	Weighted	Mean
01:01/35:03/06:02	0.0	0.0	0.0	0.0602936057425237	0.0	0.0	0.0	0.00020678675718391603	0.008613372248931958
29:02/51:01/15:02	0.0	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.00020656134817474377	0.014653173195298857
24:02/40:02/04:01	0.0	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.00020656134817474377	0.014653173195298857
68:02/45:01/06:02	0.0	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.00020656134817474377	0.014653173195298857
02:02/53:01/04:01	0.0	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.00020656134817474377	0.014653173195298857
74:01/15:03/02:02	0.0	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.00020656134817474377	0.014653173195298857
30:01/53:01/04:01	0.0	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.00020656134817474377	0.014653173195298857
03:01/45:01/16:01	0.0	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.00020656134817474377	0.014653173195298857
31:01/08:01/14:02	0.0	0.0	0.0	0.0601936163465992	0.0	0.0	0.0	0.00020644382723833767	0.008599088049514172
02:11/07:02/07:02	0.0	0.0	0.0	0.0601936163465992	0.0	0.0	0.0	0.00020644382723833767	0.008599088049514172
11:01/40:06/04:01	0.0	0.0	0.0	0.0601936163465992	0.0	0.0	0.0	0.00020644382723833767	0.008599088049514172
30:02/40:06/01:02	0.0	0.0	0.0	0.0601936163465992	0.0	0.0	0.0	0.00020644382723833767	0.008599088049514172
32:01/35:03/12:03	0.0	0.0	0.0	0.0400957477657579	0.0341907374556973	0.0	0.0	0.00020636869090194667	0.010612355031636458
23:01/44:03/02:02	0.0	0.0	0.0	0.0	0.1024722394505548	0.0	0.0	0.00020636002132467079	0.014638891350079257
24:02/14:02/02:02	0.0	0.0	0.0	0.0	0.1024722394505548	0.0	0.0	0.00020636002132467079	0.014638891350079257
74:01/53:01/04:01	0.0	0.0	0.0	0.0	0.1024722394505548	0.0	0.0	0.00020636002132467079	0.014638891350079257
68:01/45:01/06:02	0.0	0.0	0.0	0.0	0.1024722394505548	0.0	0.0	0.00020636002132467079	0.014638891350079257
11:01/40:06/06:02	0.0	0.0	0.0	0.0600936269506746	0.0	0.0	0.0	0.000206100897292759	0.008584803850096372
11:01/53:01/04:01	0.0	0.0	0.0	0.0	0.1021723207009435	0.0	0.0	0.0002057560407744524	0.0145960458144205
33:03/18:01/07:01	0.0	0.0	0.0	0.0598936481588254	0.0	0.0	0.0	0.00020541503740160162	0.00855623545126077
31:01/40:06/14:02	0.0	0.0	0.0	0.0595936799710517	0.0	0.0	0.0	0.00020438624756486588	0.008513382853007385
33:03/15:01/12:03	0.0	0.0	0.0	0.0583898076441197	0.0	0.0	0.0	0.00020025737102009907	0.008341401092017099
02:01/40:06/01:02	0.0	0.0	0.0	0.05759389205256	0.0	0.0	0.0	0.00019752764865329307	0.008227698864651429
02:01/15:03/02:02	0.0	0.0	0.0	0.0	0.0928748394629907	0.0	0.0	0.00018703264371767734	0.013267834208998672
11:01/51:01/12:02	0.0	0.0	0.0	0.0527034106978886	0.0	0.0	0.0	0.00018075494501504203	0.007529058671126943
31:01/40:02/04:01	0.0	0.0	0.0	0.0	0.0861766540550032	0.0	0.0	0.0001735437447627964	0.012310950579286172
24:02/35:01/12:03	0.0	0.0	0.0	0.0488653177353235	0.0	0.0	0.0	0.00016759157905400627	0.006980759676474786
33:03/38:01/12:03	0.0	0.0	0.0	0.0	0.0809780623950726	0.0	0.0	0.00016307474855900819	0.011568294627867515
24:02/35:03/12:02	0.0	0.0	0.0	0.0451657100861139	0.0	0.0	0.0	0.00015490317106759674	0.006452244298016272
68:01/53:01/04:01	0.0	0.0	0.0	0.0	0.0718805269901941	0.0	0.0	0.0001447540052023789	0.01026864671288487
30:02/44:02/05:01	0.0	0.0	0.0	0.0	0.0699810415759887	0.0	0.0	0.00014092879505099478	0.009997291653712671
32:01/44:03/07:01	0.0	0.0	0.0	0.0402957265576071	0.0	0.0	0.0	0.0001382007680681895	0.005756532365372443
24:02/15:01/12:03	0.0	0.0	0.0	0.0402214344364351	0.0	0.0	0.0	0.00013794597111862445	0.005745919205205014
68:01/40:06/03:04	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
32:01/35:01/03:03	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
33:03/35:01/03:02	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
68:01/40:06/12:02	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
32:01/51:01/04:01	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
33:03/35:03/07:01	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
33:03/51:01/12:02	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
03:02/18:01/07:01	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
32:01/52:01/15:02	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
02:06/40:01/02:02	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
26:01/52:01/12:03	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
02:11/40:06/03:04	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
33:03/27:05/02:02	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
24:02/07:02/01:02	0.0	0.0	0.0	0.0401957371616825	0.0	0.0	0.0	0.0001378578381226108	0.005742248165954643
32:01/51:01/12:02	0.0	0.0	0.0	0.0401727396006198	0.0	0.0	0.0	0.00013777896423512756	0.005738962800088543
03:01/15:03/02:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
02:02/35:01/04:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
02:01/51:01/03:04	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
24:02/52:01/03:04	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
68:02/42:01/17:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
29:02/35:03/04:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
74:01/53:01/02:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
29:02/51:01/14:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
29:02/15:03/02:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
68:01/58:01/07:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
30:01/58:02/06:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
74:01/42:01/17:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
30:01/58:01/03:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
02:01/50:01/01:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
01:01/44:03/02:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
33:03/58:01/07:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
33:03/35:01/07:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
29:02/27:05/02:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
26:01/07:02/12:03	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
11:01/40:02/04:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
24:02/44:02/07:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
23:01/58:02/06:02	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
31:01/57:01/07:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
23:01/15:01/03:03	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
68:02/51:01/16:01	0.0	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00013770756544982925	0.009768782130199242
33:03/51:01/07:01	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
32:01/40:06/15:02	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
33:03/08:01/06:02	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
01:01/40:06/14:02	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
02:01/51:01/06:02	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
33:03/35:01/12:03	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
68:01/35:01/07:01	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
01:01/40:01/12:03	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
24:02/35:01/03:02	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
24:02/07:02/12:02	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
32:01/40:01/12:03	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
31:01/57:01/04:01	0.0	0.0	0.0	0.0400957477657579	0.0	0.0	0.0	0.00013751490817703212	0.005727963966536844
68:02/35:03/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
32:01/27:05/03:04	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
74:01/08:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:01/52:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/44:03/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:01/53:01/02:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
25:01/14:02/08:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/58:01/03:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/57:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
24:02/58:02/06:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
33:03/42:01/15:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
32:01/40:02/15:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/52:01/15:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
03:02/35:01/03:04	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
24:02/57:01/12:03	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/18:01/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/53:01/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
01:01/53:01/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
01:01/58:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
03:02/18:01/07:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
24:02/18:01/01:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/51:01/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/57:01/06:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/18:01/05:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/15:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/15:03/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/53:01/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/40:02/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/35:03/02:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/53:01/06:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:02/15:03/02:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
32:01/45:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/45:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
33:03/40:02/08:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
32:01/45:01/06:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
29:02/40:02/02:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/08:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
24:02/44:02/07:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/35:03/03:04	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/15:01/03:03	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/51:01/02:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/08:01/03:04	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
11:01/15:03/02:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/58:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
11:01/15:01/08:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
11:01/15:03/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/08:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
26:01/58:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:02/08:01/07:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/35:03/14:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/50:01/06:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/52:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/07:02/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/58:01/03:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
26:01/51:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/58:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
11:01/35:01/15:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/40:01/14:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/58:02/06:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
24:02/51:01/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
24:02/51:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
24:02/27:05/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:01/53:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/44:03/05:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/07:02/07:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/44:03/03:04	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/52:01/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:02/15:03/12:03	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/18:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/42:01/17:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/44:02/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/51:01/03:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
24:02/07:02/12:03	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/51:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/51:01/14:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/07:02/08:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:02/27:05/01:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/15:03/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
26:01/44:02/01:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:01/52:01/16:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:02/58:02/06:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
03:01/58:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
11:01/58:01/07:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
03:01/40:02/03:04	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
68:01/40:02/14:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
31:01/35:03/14:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/35:03/02:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
25:01/53:01/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
23:01/18:01/05:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
02:02/51:01/06:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
30:01/44:03/04:01	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
01:01/14:02/02:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
31:01/52:01/15:02	0.0	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	6.885378272491453e-05	0.004884391065099614
